ticket_id,store_id,customer_id,ticket_datetime,channel,payment_method,total_amount
13805,1,2760,2025-12-13 00:12:24,Online,Tarjeta débito,1180.28
13806,1,2596,2025-09-05 08:25:57,Online,Tarjeta débito,1745.53
13807,1,2165,2024-10-31 20:42:35,Online,Tarjeta crédito,501.97
13808,38,3182,2023-06-06 04:23:57,Tienda,Tarjeta débito,1109.17
13809,92,1726,2021-05-22 04:58:45,Tienda,Tarjeta débito,180.45
13810,99,3224,2025-04-10 09:41:20,Tienda,Efectivo,393.68
13811,34,3133,2022-02-12 13:43:12,Tienda,Efectivo,1588.91
13812,62,2308,2025-04-14 17:24:47,Tienda,Tarjeta crédito,716.11
13813,35,,2023-10-28 07:40:39,Tienda,Tarjeta crédito,2078.97
13814,93,2039,2024-03-10 16:48:18,Tienda,Tarjeta débito,100.6
13815,9,2330,2024-08-05 04:31:21,Tienda,Efectivo,85.65
13816,69,1472,2021-03-30 22:44:27,Tienda,Efectivo,1234.06
13817,4,3579,2023-01-27 15:25:25,Tienda,Efectivo,257.68
13818,98,,2024-01-24 16:20:55,Tienda,Tarjeta crédito,832.08
13819,1,4978,2024-11-03 17:43:07,Online,Tarjeta débito,1462.19
13820,58,4879,2023-07-17 21:18:37,Tienda,Tarjeta crédito,1152.02
13821,63,599,2023-10-12 20:32:40,Tienda,Tarjeta crédito,24.38
13822,80,,2024-07-06 12:44:19,Tienda,Tarjeta crédito,2220.37
13823,37,,2023-10-28 16:41:54,Tienda,Efectivo,319.98
13824,10,2235,2023-06-17 05:36:31,Tienda,Efectivo,166.76
13825,42,3307,2021-12-14 09:35:34,Tienda,Efectivo,505.04
13826,1,4993,2022-12-11 16:50:40,Online,Tarjeta débito,1912.85
13827,35,,2025-08-30 22:03:12,Tienda,Efectivo,421.92
13828,62,4670,2023-11-13 09:29:43,Tienda,Tarjeta crédito,1088.52
13829,84,1503,2024-01-31 10:40:22,Tienda,Efectivo,800.49
13830,87,,2021-09-28 05:18:32,Tienda,Efectivo,391.43
13831,14,1383,2023-06-05 08:03:09,Tienda,Tarjeta crédito,321.85
13832,5,635,2023-01-20 12:40:32,Tienda,Tarjeta débito,2081.27
13833,1,3094,2022-04-22 15:04:52,Online,Tarjeta crédito,2225.11
13834,88,1725,2023-04-13 09:31:23,Tienda,Efectivo,74.83
13835,17,1234,2023-03-16 08:27:03,Tienda,Tarjeta crédito,1733.29
13836,12,2579,2025-07-13 10:12:40,Tienda,Efectivo,1787.51
13837,95,4963,2023-04-13 01:31:57,Tienda,Efectivo,535.82
13838,77,,2025-03-07 10:42:52,Tienda,Tarjeta crédito,182.68
13839,84,914,2024-07-07 17:33:35,Tienda,Tarjeta débito,752.6
13840,29,2816,2025-11-04 02:33:15,Tienda,Tarjeta débito,1475.67
13841,54,344,2022-10-30 15:07:41,Tienda,Tarjeta crédito,347.58
13842,13,,2022-12-02 04:30:51,Tienda,Efectivo,707.52
13843,68,652,2022-06-14 11:05:53,Tienda,Tarjeta débito,2031.53
13844,63,3697,2022-02-02 19:03:28,Tienda,Tarjeta débito,354.72
13845,31,4912,2025-06-28 01:24:23,Tienda,Tarjeta débito,486.67
13846,39,3601,2022-12-04 06:20:02,Tienda,Tarjeta débito,1154.11
13847,1,3848,2021-01-13 06:31:40,Online,Tarjeta débito,1769.66
13848,75,126,2022-11-06 00:44:54,Tienda,Tarjeta débito,1092.57
13849,58,4565,2024-08-11 22:53:00,Tienda,Tarjeta crédito,2872.31
13850,84,3406,2021-05-04 06:32:11,Tienda,Efectivo,1397.07
13851,64,3180,2025-11-10 18:04:39,Tienda,Efectivo,2117.09
13852,3,303,2023-03-09 13:39:56,Tienda,Tarjeta crédito,85.47
13853,14,1667,2025-01-25 16:24:34,Tienda,Efectivo,1974.08
13854,32,2138,2023-10-30 13:27:47,Tienda,Tarjeta débito,1832.19
13855,60,463,2023-05-02 02:04:10,Tienda,Tarjeta débito,1919.54
13856,27,1986,2022-08-01 00:49:54,Tienda,Tarjeta crédito,669.02
13857,82,2949,2023-05-06 10:49:40,Tienda,Tarjeta débito,714.28
13858,7,4152,2024-06-22 13:19:08,Tienda,Tarjeta débito,1043.36
13859,100,,2022-04-28 14:14:52,Tienda,Tarjeta débito,493.12
13860,82,1568,2024-03-24 03:35:12,Tienda,Tarjeta crédito,1026.51
13861,51,,2025-12-04 04:21:05,Tienda,Tarjeta débito,768.8
13862,43,1796,2025-05-20 15:12:14,Tienda,Tarjeta débito,2122.0
13863,54,,2022-06-03 22:09:32,Tienda,Tarjeta débito,92.04
13864,71,3048,2023-05-29 22:05:16,Tienda,Tarjeta crédito,1833.91
13865,1,982,2021-04-09 12:43:47,Tienda,Efectivo,1359.35
13866,66,3918,2025-01-20 20:24:32,Tienda,Efectivo,671.86
13867,52,,2021-07-31 12:32:47,Tienda,Efectivo,1326.67
13868,38,4858,2023-01-26 22:20:44,Tienda,Tarjeta débito,1513.85
13869,80,1764,2021-09-09 04:24:19,Tienda,Efectivo,2378.0
13870,9,2361,2023-12-01 14:53:23,Tienda,Tarjeta débito,545.51
13871,98,3391,2023-02-05 11:05:04,Tienda,Efectivo,1146.16
13872,31,2210,2022-06-28 06:23:43,Tienda,Tarjeta débito,1212.57
13873,25,2496,2025-01-06 21:20:34,Tienda,Efectivo,266.87
13874,14,4181,2025-06-26 17:29:05,Tienda,Tarjeta débito,997.48
13875,1,2728,2021-02-23 22:45:38,Online,Tarjeta crédito,981.39
13876,42,989,2022-10-10 09:34:08,Tienda,Tarjeta crédito,82.5
13877,1,557,2021-07-03 05:12:29,Online,Tarjeta débito,1485.01
13878,83,3442,2024-03-15 22:02:34,Tienda,Tarjeta débito,1543.06
13879,80,3703,2025-08-14 18:45:10,Tienda,Efectivo,1992.97
13880,66,2122,2022-11-06 12:39:33,Tienda,Efectivo,640.23
13881,100,,2021-09-14 00:29:22,Tienda,Tarjeta débito,321.25
13882,89,,2024-02-10 13:56:55,Tienda,Tarjeta débito,1491.88
13883,83,3168,2023-04-03 21:12:16,Tienda,Tarjeta débito,750.75
13884,28,1288,2024-05-02 16:09:18,Tienda,Efectivo,1133.97
13885,63,2994,2025-03-14 23:51:53,Tienda,Efectivo,169.77
13886,62,2177,2021-07-13 05:46:59,Tienda,Tarjeta débito,1007.78
13887,75,1545,2021-08-11 06:11:09,Tienda,Efectivo,766.98
13888,22,3903,2025-09-09 16:23:57,Tienda,Tarjeta crédito,1346.44
13889,93,3,2023-05-02 23:20:38,Tienda,Tarjeta débito,572.84
13890,87,1277,2023-02-17 22:48:32,Tienda,Efectivo,553.44
13891,12,1229,2022-04-26 05:29:51,Tienda,Tarjeta crédito,662.24
13892,89,552,2025-06-20 18:03:20,Tienda,Efectivo,2045.31
13893,23,412,2021-08-08 07:30:17,Tienda,Tarjeta crédito,2117.3
13894,81,,2021-05-14 11:11:40,Tienda,Tarjeta débito,2138.37
13895,12,,2023-02-24 12:13:56,Tienda,Tarjeta débito,1924.25
13896,91,853,2022-03-27 04:46:54,Tienda,Tarjeta crédito,570.99
13897,66,4474,2021-04-19 21:37:47,Tienda,Tarjeta débito,751.83
13898,87,1824,2021-07-16 09:59:20,Tienda,Tarjeta débito,969.21
13899,78,1853,2021-10-28 07:55:43,Tienda,Tarjeta débito,2321.73
13900,60,2041,2021-01-08 09:54:32,Tienda,Tarjeta crédito,310.25
13901,54,3783,2021-03-03 16:39:36,Tienda,Efectivo,416.62
13902,33,,2022-08-18 06:50:05,Tienda,Tarjeta débito,1091.44
13903,2,,2025-02-02 09:40:35,Tienda,Tarjeta débito,1184.63
13904,8,1216,2025-12-23 17:28:37,Tienda,Tarjeta crédito,621.44
13905,85,3847,2022-01-18 11:07:33,Tienda,Tarjeta crédito,1181.14
13906,3,3447,2022-06-12 08:05:03,Tienda,Tarjeta débito,518.0
13907,44,3812,2025-11-04 23:52:33,Tienda,Tarjeta débito,1755.0
13908,85,3367,2023-07-02 18:43:20,Tienda,Tarjeta débito,160.18
13909,90,4595,2021-10-15 17:45:15,Tienda,Tarjeta débito,2108.17
13910,29,,2024-02-19 05:02:02,Tienda,Tarjeta crédito,1380.69
13911,1,4888,2024-06-17 12:35:30,Online,Tarjeta débito,2102.51
13912,36,1845,2023-01-11 06:38:58,Tienda,Tarjeta crédito,934.76
13913,95,,2023-03-19 07:24:33,Tienda,Efectivo,75.46
13914,74,1434,2024-07-21 12:30:15,Tienda,Tarjeta débito,1902.82
13915,1,1242,2023-07-23 07:22:57,Online,Tarjeta débito,1216.87
13916,6,168,2022-08-08 14:57:06,Tienda,Efectivo,481.52
13917,53,4753,2024-03-19 14:39:31,Tienda,Tarjeta débito,1561.98
13918,63,3841,2025-11-20 07:36:26,Tienda,Efectivo,1998.73
13919,10,,2023-02-05 22:50:17,Tienda,Tarjeta débito,1387.14
13920,9,,2024-05-22 09:49:59,Tienda,Efectivo,260.55
13921,98,4190,2022-09-15 20:34:16,Tienda,Efectivo,1744.08
13922,100,1870,2021-09-09 19:36:57,Tienda,Tarjeta crédito,1367.02
13923,13,3029,2022-02-05 13:45:56,Tienda,Tarjeta débito,533.11
13924,77,,2023-10-13 12:08:37,Tienda,Tarjeta débito,702.86
13925,56,4611,2024-08-18 10:33:27,Tienda,Tarjeta crédito,2242.06
13926,50,2192,2021-12-19 11:43:00,Tienda,Tarjeta crédito,1388.68
13927,1,3811,2023-06-24 00:14:43,Online,Tarjeta crédito,882.03
13928,81,3755,2023-04-02 17:23:59,Tienda,Tarjeta débito,1867.08
13929,3,1050,2022-11-08 12:37:07,Tienda,Tarjeta débito,1899.47
13930,15,2203,2022-04-05 23:23:53,Tienda,Tarjeta débito,1355.57
13931,52,2089,2025-04-13 19:54:24,Tienda,Tarjeta débito,840.99
13932,61,3038,2023-08-16 11:31:40,Tienda,Efectivo,1823.66
13933,37,3412,2024-08-07 00:35:48,Tienda,Tarjeta crédito,750.81
13934,34,128,2025-11-05 20:03:22,Tienda,Efectivo,14.58
13935,88,4371,2023-05-18 01:42:06,Tienda,Tarjeta crédito,2164.43
13936,17,3152,2021-08-23 22:37:18,Tienda,Tarjeta crédito,644.52
13937,31,,2023-03-20 16:29:59,Tienda,Tarjeta débito,2427.01
13938,17,,2023-10-30 23:30:10,Tienda,Efectivo,1759.35
13939,34,4404,2025-01-24 10:20:15,Tienda,Tarjeta crédito,1205.79
13940,94,2251,2022-12-08 11:52:49,Tienda,Efectivo,55.76
13941,80,,2023-11-04 19:28:50,Tienda,Efectivo,412.13
13942,54,,2022-04-10 06:52:17,Tienda,Tarjeta débito,313.66
13943,7,3493,2024-01-04 08:28:06,Tienda,Tarjeta crédito,2392.17
13944,90,,2023-04-14 05:39:10,Tienda,Tarjeta crédito,2097.78
13945,90,4329,2021-09-18 08:48:41,Tienda,Tarjeta débito,1635.55
13946,35,4274,2025-08-24 13:24:02,Tienda,Tarjeta crédito,460.0
13947,69,3245,2024-10-06 12:28:56,Tienda,Efectivo,1404.79
13948,56,,2021-12-03 04:44:39,Tienda,Tarjeta crédito,454.52
13949,3,3748,2023-12-04 17:31:45,Tienda,Efectivo,1762.19
13950,44,,2022-09-04 01:26:39,Tienda,Efectivo,1316.08
13951,86,,2024-12-13 00:27:41,Tienda,Efectivo,664.93
13952,89,,2025-08-19 11:54:05,Tienda,Tarjeta débito,1934.48
13953,43,2656,2023-03-11 07:10:02,Tienda,Efectivo,278.3
13954,79,4717,2022-06-30 03:22:32,Tienda,Tarjeta crédito,1602.37
13955,67,355,2022-10-21 20:38:53,Tienda,Tarjeta débito,2017.54
13956,7,4276,2022-03-23 21:12:08,Tienda,Tarjeta débito,133.27
13957,1,19,2023-11-11 16:30:57,Online,Tarjeta crédito,128.76
13958,67,1445,2024-05-21 22:48:14,Tienda,Tarjeta crédito,2284.39
13959,54,352,2024-05-13 15:49:27,Tienda,Tarjeta crédito,532.27
13960,36,,2025-07-10 09:52:28,Tienda,Efectivo,646.03
13961,86,2368,2021-06-01 18:31:53,Tienda,Tarjeta crédito,184.5
13962,89,3824,2022-07-16 18:45:17,Tienda,Efectivo,751.85
13963,95,490,2025-03-19 12:44:02,Tienda,Efectivo,180.32
13964,50,2866,2023-08-10 04:33:36,Tienda,Tarjeta crédito,999.33
13965,1,2352,2024-07-15 07:48:52,Online,Tarjeta crédito,1601.37
13966,85,1946,2024-11-12 10:27:15,Tienda,Tarjeta crédito,202.9
13967,3,3406,2023-04-25 05:15:44,Tienda,Efectivo,1898.44
13968,61,2313,2021-03-07 16:43:53,Tienda,Tarjeta crédito,2587.62
13969,80,189,2024-07-03 04:56:08,Tienda,Tarjeta débito,860.48
13970,80,,2022-07-03 20:33:18,Tienda,Tarjeta crédito,646.51
13971,1,4179,2023-10-12 05:22:29,Online,Tarjeta débito,84.87
13972,60,,2025-03-09 08:05:23,Tienda,Tarjeta débito,1636.93
13973,74,3756,2025-04-25 04:29:15,Tienda,Tarjeta crédito,1936.57
13974,11,4468,2024-05-03 16:54:21,Tienda,Tarjeta crédito,285.44
13975,85,3278,2021-08-10 08:11:04,Tienda,Tarjeta débito,364.34
13976,84,716,2023-05-11 17:35:55,Tienda,Efectivo,1496.78
13977,61,3377,2021-04-17 01:07:07,Tienda,Tarjeta crédito,1014.09
13978,8,1850,2024-01-22 13:11:47,Tienda,Efectivo,7.38
13979,67,4064,2022-06-04 11:59:55,Tienda,Efectivo,794.32
13980,84,2128,2024-09-19 10:53:19,Tienda,Efectivo,2279.35
13981,37,744,2022-02-06 20:19:19,Tienda,Tarjeta débito,1030.09
13982,74,524,2023-03-05 00:06:26,Tienda,Tarjeta crédito,1145.89
13983,17,1949,2025-02-17 16:51:21,Tienda,Tarjeta débito,1957.73
13984,27,,2022-02-21 13:56:18,Tienda,Efectivo,1072.69
13985,6,,2024-08-08 04:41:01,Tienda,Tarjeta débito,456.99
13986,1,2725,2023-12-09 11:36:10,Online,Tarjeta débito,396.4
13987,81,4420,2021-04-23 00:06:26,Tienda,Tarjeta débito,1616.31
13988,10,2017,2021-09-24 03:26:20,Tienda,Tarjeta crédito,206.19
13989,63,4861,2023-03-18 07:58:21,Tienda,Tarjeta crédito,129.29
13990,16,4958,2021-07-27 07:47:17,Tienda,Tarjeta débito,829.07
13991,1,2650,2023-01-23 12:44:42,Online,Tarjeta débito,99.09
13992,13,2392,2023-12-24 21:24:32,Tienda,Tarjeta débito,1116.82
13993,29,,2025-02-01 10:39:44,Tienda,Efectivo,1602.25
13994,49,2151,2025-10-08 05:08:05,Tienda,Tarjeta débito,449.55
13995,28,43,2023-11-04 09:02:48,Tienda,Tarjeta débito,206.25
13996,100,669,2022-02-15 13:50:22,Tienda,Efectivo,1349.96
13997,25,,2025-06-08 05:12:45,Tienda,Tarjeta débito,1257.5
13998,29,168,2021-04-24 03:35:15,Tienda,Tarjeta débito,1372.08
13999,68,504,2022-05-01 16:10:04,Tienda,Efectivo,86.55
14000,61,2882,2023-01-27 13:38:40,Tienda,Efectivo,934.93
14001,21,2454,2025-05-11 22:21:48,Tienda,Efectivo,703.42
14002,1,1682,2021-07-10 10:58:41,Online,Tarjeta débito,511.7
14003,42,2313,2024-12-13 06:18:28,Tienda,Tarjeta débito,872.96
14004,70,3342,2023-06-21 06:37:02,Tienda,Tarjeta débito,795.44
14005,44,2246,2024-06-11 22:56:02,Tienda,Tarjeta crédito,1815.36
14006,99,3599,2022-08-23 05:06:44,Tienda,Tarjeta crédito,1343.15
14007,2,2942,2022-05-02 10:35:59,Tienda,Tarjeta débito,875.01
14008,57,4739,2024-03-29 23:50:56,Tienda,Tarjeta débito,1515.89
14009,4,4863,2025-10-28 09:08:42,Tienda,Efectivo,174.4
14010,1,4237,2021-04-02 15:37:52,Online,Tarjeta crédito,2529.31
14011,29,4618,2023-05-02 10:52:04,Tienda,Tarjeta crédito,1323.72
14012,8,,2021-11-07 08:50:25,Tienda,Efectivo,1927.45
14013,74,,2024-12-23 16:55:03,Tienda,Tarjeta débito,1131.55
14014,36,,2025-06-30 05:44:34,Tienda,Tarjeta débito,2075.19
14015,88,622,2024-08-24 07:36:23,Tienda,Tarjeta débito,407.24
14016,46,2208,2024-06-28 03:10:52,Tienda,Tarjeta crédito,1854.95
14017,77,,2023-10-20 18:52:05,Tienda,Tarjeta débito,320.42
14018,60,,2025-05-13 00:47:03,Tienda,Tarjeta crédito,1518.81
14019,1,1663,2024-10-31 09:06:43,Online,Tarjeta crédito,1288.57
14020,6,1658,2025-11-28 04:47:13,Tienda,Tarjeta débito,1292.28
14021,91,838,2024-04-11 11:16:24,Tienda,Tarjeta débito,2081.92
14022,18,3286,2024-06-09 08:14:00,Tienda,Tarjeta débito,647.76
14023,59,119,2021-08-07 22:48:58,Tienda,Tarjeta crédito,71.94
14024,64,3913,2022-02-10 05:50:54,Tienda,Tarjeta débito,165.48
14025,32,1914,2023-09-20 10:28:31,Tienda,Tarjeta débito,587.74
14026,1,4563,2025-01-16 19:49:19,Online,Tarjeta crédito,572.45
14027,88,,2022-07-16 10:13:01,Tienda,Tarjeta crédito,955.62
14028,26,,2025-05-06 03:14:57,Tienda,Efectivo,580.45
14029,21,525,2024-12-29 14:23:06,Tienda,Efectivo,245.4
14030,11,845,2021-01-16 23:27:31,Tienda,Tarjeta crédito,1602.83
14031,39,737,2024-09-08 13:33:59,Tienda,Tarjeta crédito,1880.49
14032,23,3261,2021-07-21 23:06:13,Tienda,Efectivo,1787.92
14033,77,591,2024-02-19 10:25:21,Tienda,Tarjeta crédito,532.66
14034,18,4994,2025-09-16 14:30:26,Tienda,Efectivo,985.86
14035,71,466,2025-01-22 10:27:03,Tienda,Efectivo,916.07
14036,100,3337,2021-03-28 06:47:27,Tienda,Tarjeta crédito,108.4
14037,1,3353,2022-06-03 23:02:41,Online,Tarjeta crédito,278.97
14038,84,4153,2021-09-17 19:28:04,Tienda,Tarjeta débito,543.32
14039,68,,2025-06-27 19:42:22,Tienda,Tarjeta crédito,1697.55
14040,82,4817,2021-10-21 02:44:41,Tienda,Efectivo,1648.95
14041,33,,2025-08-02 05:57:00,Tienda,Efectivo,1669.72
14042,49,1813,2022-04-24 05:17:41,Tienda,Tarjeta débito,878.69
14043,32,3613,2024-08-02 19:12:33,Tienda,Tarjeta débito,906.12
14044,66,1639,2023-03-07 06:50:09,Tienda,Efectivo,495.33
14045,100,,2023-01-12 11:47:23,Tienda,Tarjeta débito,1721.95
14046,24,4060,2021-09-05 00:35:32,Tienda,Efectivo,810.54
14047,69,,2022-02-09 02:11:31,Tienda,Efectivo,162.2
14048,51,4031,2025-12-25 14:45:28,Tienda,Tarjeta débito,1833.46
14049,62,1921,2023-11-06 10:58:21,Tienda,Tarjeta crédito,2006.66
14050,4,854,2021-12-03 15:39:28,Tienda,Efectivo,1621.14
14051,36,659,2025-04-30 14:30:49,Tienda,Tarjeta débito,1409.13
14052,19,,2025-10-23 06:56:39,Tienda,Tarjeta crédito,516.62
14053,59,2921,2025-04-17 07:04:30,Tienda,Tarjeta débito,1334.25
14054,71,,2025-10-20 14:51:14,Tienda,Efectivo,470.26
14055,96,1829,2021-07-30 11:24:18,Tienda,Efectivo,1660.44
14056,25,3942,2025-12-17 20:56:56,Tienda,Tarjeta crédito,1341.08
14057,20,3000,2024-10-20 16:57:05,Tienda,Tarjeta débito,1917.43
14058,69,,2022-12-02 13:57:56,Tienda,Tarjeta débito,2224.28
14059,31,3508,2023-03-13 11:06:57,Tienda,Efectivo,1582.27
14060,82,735,2022-08-14 09:45:15,Tienda,Tarjeta crédito,1464.53
14061,71,1511,2021-01-07 03:45:52,Tienda,Tarjeta débito,932.13
14062,64,4231,2025-04-05 10:28:56,Tienda,Tarjeta crédito,963.25
14063,55,1123,2025-06-30 08:09:51,Tienda,Efectivo,1614.94
14064,39,3113,2023-01-24 08:55:45,Tienda,Tarjeta crédito,1412.97
14065,7,,2023-04-22 10:06:11,Tienda,Tarjeta débito,1835.74
14066,6,3495,2024-03-20 01:07:26,Tienda,Tarjeta crédito,757.46
14067,1,3969,2023-03-29 08:10:33,Online,Tarjeta débito,1627.69
14068,27,4050,2021-02-12 05:13:26,Tienda,Tarjeta débito,2169.36
14069,4,3999,2024-01-08 13:40:04,Tienda,Tarjeta débito,594.31
14070,10,4931,2021-06-09 07:30:13,Tienda,Tarjeta crédito,1834.04
14071,1,1432,2022-06-12 21:02:50,Online,Tarjeta débito,711.47
14072,75,,2022-03-24 13:07:42,Tienda,Tarjeta débito,114.12
14073,2,,2023-02-14 01:07:22,Tienda,Tarjeta crédito,1560.98
14074,79,3155,2024-03-17 14:52:58,Tienda,Tarjeta crédito,945.55
14075,85,,2021-12-31 05:37:34,Tienda,Tarjeta crédito,2509.46
14076,22,,2024-07-29 19:32:21,Tienda,Tarjeta débito,187.66
14077,49,,2025-08-09 19:27:38,Tienda,Efectivo,501.93
14078,27,1096,2025-01-20 21:19:48,Tienda,Tarjeta crédito,703.49
14079,99,59,2023-01-06 22:11:29,Tienda,Tarjeta débito,1646.64
14080,55,1957,2021-10-31 14:10:25,Tienda,Tarjeta crédito,1287.61
14081,48,2873,2021-12-20 10:25:39,Tienda,Tarjeta crédito,1414.33
14082,63,4030,2025-12-01 10:02:37,Tienda,Efectivo,1924.46
14083,83,,2022-10-02 23:54:24,Tienda,Tarjeta crédito,1018.02
14084,1,501,2023-03-23 01:51:20,Online,Tarjeta crédito,494.19
14085,74,1397,2023-02-22 10:23:07,Tienda,Efectivo,2192.31
14086,36,2760,2023-12-11 23:38:02,Tienda,Tarjeta débito,327.28
14087,68,4144,2021-03-24 12:46:03,Tienda,Tarjeta débito,1455.41
14088,79,4968,2021-02-01 21:41:40,Tienda,Efectivo,690.14
14089,13,4004,2025-07-14 22:52:34,Tienda,Efectivo,1578.38
14090,34,,2022-02-28 09:21:01,Tienda,Tarjeta crédito,1677.48
14091,76,2668,2021-07-25 09:24:26,Tienda,Tarjeta crédito,1572.08
14092,1,3718,2021-03-20 06:07:59,Online,Tarjeta crédito,426.57
14093,68,,2025-01-31 11:30:24,Tienda,Efectivo,669.47
14094,81,1826,2024-10-16 07:21:30,Tienda,Efectivo,1015.04
14095,6,2307,2021-08-12 16:51:35,Tienda,Tarjeta crédito,488.03
14096,33,1308,2022-06-29 10:16:15,Tienda,Efectivo,958.64
14097,51,483,2021-04-30 02:05:29,Tienda,Tarjeta crédito,682.3
14098,33,3396,2025-02-16 08:04:32,Tienda,Tarjeta crédito,270.69
14099,33,,2021-10-26 04:02:15,Tienda,Tarjeta crédito,1501.73
14100,33,957,2024-02-08 02:08:38,Tienda,Efectivo,1017.1
14101,32,,2025-01-09 00:29:02,Tienda,Tarjeta crédito,1788.73
14102,27,,2023-03-10 13:59:10,Tienda,Efectivo,1735.52
14103,55,,2021-08-09 02:33:26,Tienda,Tarjeta crédito,2756.05
14104,61,2602,2023-08-21 19:20:45,Tienda,Efectivo,973.51
14105,19,657,2024-10-18 15:11:04,Tienda,Tarjeta crédito,1038.92
14106,46,3583,2021-06-12 06:03:17,Tienda,Tarjeta débito,909.13
14107,68,915,2025-12-28 00:58:12,Tienda,Efectivo,2293.34
14108,8,3483,2025-08-15 04:01:50,Tienda,Tarjeta crédito,767.6
14109,74,1281,2024-07-08 04:09:20,Tienda,Tarjeta crédito,1484.55
14110,93,320,2022-09-30 16:08:49,Tienda,Tarjeta débito,946.58
14111,58,3614,2024-07-04 16:19:36,Tienda,Tarjeta crédito,1890.65
14112,74,,2021-09-10 17:26:52,Tienda,Tarjeta débito,238.95
14113,10,2172,2022-05-25 16:02:29,Tienda,Tarjeta crédito,304.13
14114,11,770,2025-03-28 20:20:55,Tienda,Tarjeta crédito,1533.75
14115,10,2817,2023-05-07 10:29:59,Tienda,Efectivo,372.84
14116,89,4842,2023-03-03 03:38:08,Tienda,Tarjeta débito,195.26
14117,85,297,2023-02-02 00:59:18,Tienda,Efectivo,239.11
14118,1,4184,2024-10-31 13:17:04,Online,Tarjeta crédito,1859.64
14119,87,632,2024-10-26 10:01:09,Tienda,Tarjeta crédito,247.27
14120,28,4506,2025-10-20 17:24:22,Tienda,Tarjeta crédito,1793.45
14121,61,,2021-09-23 22:41:58,Tienda,Efectivo,1378.18
14122,1,,2023-08-11 09:13:33,Online,Tarjeta crédito,1290.13
14123,17,1942,2022-10-22 08:40:41,Tienda,Tarjeta crédito,1040.19
14124,68,1491,2024-06-14 16:04:00,Tienda,Tarjeta crédito,1640.21
14125,31,1440,2023-07-23 03:51:53,Tienda,Tarjeta crédito,2064.49
14126,1,4068,2023-09-04 08:17:51,Online,Tarjeta débito,856.56
14127,1,3550,2025-09-21 11:08:16,Online,Tarjeta crédito,257.68
14128,92,819,2023-04-30 09:52:26,Tienda,Efectivo,754.08
14129,89,1548,2022-04-20 11:42:59,Tienda,Efectivo,1748.94
14130,60,,2024-04-03 07:39:02,Tienda,Efectivo,1280.94
14131,4,1907,2022-10-29 08:43:29,Tienda,Tarjeta débito,149.37
14132,1,3903,2022-05-15 05:40:29,Tienda,Efectivo,62.56
14133,64,,2021-07-30 08:00:54,Tienda,Efectivo,1113.32
14134,62,,2024-03-20 05:36:20,Tienda,Tarjeta débito,1791.99
14135,68,,2021-07-17 16:14:14,Tienda,Tarjeta débito,1578.31
14136,1,3021,2023-03-23 22:16:33,Online,Tarjeta crédito,1596.15
14137,11,3274,2022-10-12 22:35:15,Tienda,Tarjeta débito,1067.24
14138,34,593,2025-06-12 18:41:37,Tienda,Efectivo,780.86
14139,68,,2025-05-18 09:22:43,Tienda,Efectivo,1110.22
14140,69,3326,2025-02-12 07:27:09,Tienda,Tarjeta débito,1408.87
14141,85,3722,2022-08-02 23:45:54,Tienda,Tarjeta crédito,755.24
14142,20,,2022-08-19 18:48:16,Tienda,Efectivo,1458.01
14143,27,1658,2022-04-30 00:23:17,Tienda,Tarjeta crédito,152.53
14144,99,1472,2023-07-05 22:50:50,Tienda,Tarjeta crédito,433.81
14145,38,,2024-05-22 21:32:51,Tienda,Efectivo,1587.24
14146,26,,2025-08-27 11:03:28,Tienda,Efectivo,1307.08
14147,53,2473,2025-01-11 09:45:12,Tienda,Efectivo,462.86
14148,71,1442,2021-05-10 02:04:48,Tienda,Tarjeta crédito,624.57
14149,29,1033,2021-05-08 19:36:25,Tienda,Tarjeta débito,1859.39
14150,1,2685,2025-01-16 20:18:06,Online,Tarjeta crédito,555.73
14151,18,28,2023-06-05 10:39:24,Tienda,Tarjeta crédito,1847.08
14152,83,2466,2024-03-30 14:27:16,Tienda,Tarjeta crédito,1105.53
14153,96,3127,2025-04-06 11:29:07,Tienda,Tarjeta crédito,259.23
14154,58,,2024-03-03 07:11:05,Tienda,Tarjeta crédito,793.93
14155,1,1423,2024-02-01 01:00:02,Online,Tarjeta crédito,1789.69
14156,59,,2021-03-13 08:34:01,Tienda,Tarjeta crédito,1310.7
14157,74,44,2023-03-16 23:58:22,Tienda,Tarjeta débito,1735.27
14158,85,,2023-12-09 03:28:29,Tienda,Tarjeta débito,68.42
14159,92,2606,2022-08-26 16:25:02,Tienda,Tarjeta débito,291.27
14160,24,1873,2025-11-29 07:40:29,Tienda,Tarjeta crédito,795.1
14161,53,877,2021-06-13 00:06:23,Tienda,Tarjeta débito,2375.81
14162,59,,2021-05-20 07:46:55,Tienda,Tarjeta débito,1525.32
14163,6,,2024-04-15 20:36:46,Tienda,Efectivo,845.42
14164,43,,2024-04-02 10:14:07,Tienda,Efectivo,1656.7
14165,27,3278,2022-10-16 20:47:35,Tienda,Tarjeta débito,403.2
14166,85,,2021-02-25 14:54:36,Tienda,Efectivo,1258.08
14167,34,2216,2023-03-04 04:52:48,Tienda,Tarjeta débito,687.06
14168,21,4651,2021-03-23 12:19:03,Tienda,Tarjeta crédito,122.43
14169,64,1184,2021-05-08 18:29:31,Tienda,Tarjeta crédito,858.52
