Genre,ArtistName,TrackName,Popularity,Duration
Pop,Kygo,Happy Now - R3HAB Remix,71,189
Rap,Trippie Redd,It Takes Time,71,282
Rap,Lil Tjay,Long Time,71,202
Reggaeton,Lasso,Un Millón Como Tú,71,275
Pop,The Weeknd,Privilege,71,170
Pop,AFI,Miss Murder,71,206
Pop,Marshmello,BIBA,71,175
Rap,Kina,U're Mine,71,138
Rock,Greta Van Fleet,Black Smoke Rising,71,259
Rap,Josh A,Suicidal Thoughts,71,181
Pop,Coldplay,Trouble,71,273
Alternative,Rammstein,RADIO,71,277
Electronic,Daft Punk,Lose Yourself to Dance,71,353
Pop,Maroon 5,Sunday Morning,71,244
Pop,Lost Frequencies,Like I Love You,71,190
Electronic,Daft Punk,Get Lucky,71,369
Dance,Justin Bieber,Mistletoe,71,182
Dance,Robbie Williams,Angels,71,265
Pop,ILLENIUM,Crashing (feat. Bahari),71,230
Hip-Hop,Comethazine,Bands,71,98
Pop,Kygo,It Ain’t Me (with Selena Gomez),71,220
Country,Johnny Cash,I Walk the Line,71,176
Pop,The Weeknd,The Morning,71,312
Rock,Poison,Every Rose Has Its Thorn - Remastered 2003,71,260
Pop,Hozier,Shrike,71,300
Rock,Pantera,Cowboys From Hell,71,243
Soul,The Jacksons,Blame It on the Boogie,71,214
Pop,Bruno Mars,Finesse,71,191
Reggaeton,Ozuna,Noches de Aventura,71,236
Rap,Lil Mosey,Greet Her,71,174
Rap,Trippie Redd,Romeo & Juliet,71,208
Rap,Juice WRLD,Long Gone,71,187
Pop,SEVENTEEN,Good to Me,71,189
Pop,Lizzo,Truth Hurts,71,173
Rock,Norman Greenbaum,Spirit in the Sky,71,239
Pop,Travis Scott,wonderful,71,216
Rap,Vigiland,Friday Night‬‬‬,71,173
Pop,Lil Uzi Vert,Ps & Qs,71,221
Pop,B.o.B,Nothin' on You (feat. Bruno Mars),71,268
Pop,Sebastian Yatra,Traicionera,71,228
Pop,Drake,Summer Games,71,247
Pop,Shawn Mendes,Why,71,238
Pop,TWICE,LIKEY,71,207
Pop,Frank Ocean,Provider,71,243
Pop,Sam Hunt,Make You Miss Me,71,225
Reggaeton,J Balvin,Sigo Extrañándote,71,201
Reggaeton,Anuel Aa,Quiere Beber,71,187
Pop,A$AP Mob,Yamborghini High,71,302
Indie,Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),71,199
Rock,Imagine Dragons,Birds,71,219
Folk,Bon Iver,Holocene,71,336
Rock,Nena,99 Luftballons,71,233
Pop,The Weeknd,Sidewalks,71,231
Rock,The All-American Rejects,Gives You Hell,71,213
Movie,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",71,170
R&B,Rels B,Euromillón,71,194
Pop,2Pac,Hit 'Em Up - Single Version,71,312
Pop,Marc Anthony,Tu Amor Me Hace Bien - Salsa Version,71,300
Hip-Hop,MadeinTYO,Skateboard P (feat. Big Sean),71,242
Pop,Christina Perri,human,71,250
Pop,Meghan Trainor,Dear Future Husband,71,184
Rap,Juice WRLD,Who Shot Cupid?,71,214
Rap,Juice WRLD,Ring Ring (feat. Clever),71,171
Rap,Juice WRLD,Demonz (feat. Brent Faiyaz) - Interlude,71,95
Hip-Hop,Lil Wayne,6 Foot 7 Foot,71,248
Pop,Aldo Trujillo,"Todos Hablan, Nada Saben",71,163
Hip-Hop,Chance the Rapper,My Own Thing,71,181
Pop,Saweetie,ICY GRL,71,109
Folk,REO Speedwagon,Keep on Loving You - Remastered,71,200
Reggaeton,Karol G,A Ella,71,198
Reggaeton,Ozuna,Balenciaga,71,223
Pop,Youngbloodz,Snap Yo Fingers,71,274
Pop,bülow,Two Punks In Love,71,195
Pop,The Beach Boys,Surfin' U.S.A. - Remastered,71,149
Rock,Led Zeppelin,Good Times Bad Times - 1993 Remaster,71,166
Rock,Green Day,Holiday / Boulevard of Broken Dreams,71,493
Rock,Journey,Any Way You Want It,71,201
Pop,Dua Lipa,"I'm Not the Only One (Sam Smith Cover) - Live from Spotify, London",71,195
Dance,Wham!,Last Christmas - Remastered,71,267
Rock,Dropkick Murphys,I'm Shipping Up To Boston,71,153
Reggaeton,Farruko,Chillax (feat. Ky-Mani Marley),71,197
Pop,EDEN,XO,71,159
Rap,Disturbed,Indestructible,71,278
Pop,Mary J. Blige,Family Affair,71,265
Pop,El Fantasma,Mi 45,71,151
Pop,Anna Clendening,Boys Like You - Acoustic,71,238
Hip-Hop,Young Money,BedRock,71,288
Reggaeton,J Balvin,Ginza,71,171
Pop,6LACK,Nonchalant,71,183
Pop,Mark Ronson,Nothing Breaks Like a Heart - Don Diablo Remix,71,216
Rock,AC/DC,Hells Bells,71,312
Pop,San Holo,Light,71,239
Rock,David Bowie,Let's Dance - 1999 Remastered Version,71,457
Pop,Paramore,The Only Exception,71,267
Soul,Elderbrook,Old Friend,71,199
Pop,Alessia Cara,Trust My Lonely,71,199
Pop,Edwin McCain,I'll Be,71,266
Pop,Kanye West,Mercy,71,332
Rock,Neil Young,Harvest Moon,71,303
Pop,Nas,If I Ruled the World (Imagine That),71,282
Pop,Lorde,Homemade Dynamite - REMIX,71,214
Country,Keith Urban,Blue Ain't Your Color,71,230
Pop,Jonas Blue,Rise - Acoustic,71,232
Hip-Hop,Wisin & Yandel,La Luz,71,225
Hip-Hop,Eminem,Nice Guy (with Jessie Reyez),71,150
Rap,Kodak Black,Take One,71,165
Hip-Hop,Lit Killah,Si Te Vas,71,240
Rock,Twenty One Pilots,Fairly Local,71,207
Rap,Kodak Black,Too Many Years,71,196
Dance,Jason Derulo,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",71,187
Pop,Kendrick Lamar,Swimming Pools (Drank),71,247
Indie,Quinn XCII,Tough (feat. Noah Kahan),71,178
Hip-Hop,Flo Rida,Good Feeling,71,248
Pop,Sam Feldt,Gold,71,181
Pop,Reik,Creo en Ti,71,163
Soul,James Brown & The Famous Flames,I Got You (I Feel Good),71,165
Pop,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",71,196
Indie,boy pablo,Everytime,71,172
Rap,J. Cole,Crooked Smile,71,278
Folk,Simon & Garfunkel,The Boxer,71,308
Pop,Kenny Loggins,Danger Zone,71,215
Hip-Hop,Paris,GONE (feat. Trippie Redd),71,190
Indie,Young the Giant,Cough Syrup,71,249
Country,Rascal Flatts,What Hurts The Most,71,214
Pop,*NSYNC,This I Promise You,71,284
Children’s Music,Still Woozy,Habit,71,153
Pop,Ed Sheeran,I'm A Mess,71,244
Hip-Hop,88GLAM,Lil Boat,71,180
Dance,Hayley Kiyoko,What I Need (feat. Kehlani),71,219
Pop,Lil Dicky,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),71,290
Rock,Wallows,Are You Bored Yet? (feat. Clairo),71,178
Pop,PLVTINUM,Champagne & Sunshine (Ellusive Remix),71,184
Rap,Gunna,Big Shot,71,177
Indie,Quinn XCII,U & Us,71,226
Rap,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),71,207
Pop,Peter Cetera,Glory Of Love,71,258
Rap,Chance the Rapper,All Night (feat. Knox Fortune),71,141
Rap,Playboi Carti,Love Hurts (feat. Travis Scott),71,180
Hip-Hop,Eminem,When I'm Gone,71,281
Folk,Charlie Cunningham,Minimum,71,194
Pop,Ed Sheeran,Eraser,71,227
Pop,Tiësto,BOOM,71,179
Pop,Alfredo Olivas,El Paciente,71,211
Pop,Drake,That’s How You Feel,71,157
Children’s Music,Jhene Aiko,While We're Young,71,236
Folk,The Who,My Generation - Stereo Version,71,198
Alternative,Oliver Tree,Miracle Man,71,124
Rock,Semisonic,Closing Time,71,274
Pop,Ed Sheeran,Bloodstream,71,300
Pop,Shawn Mendes,Mutual,71,148
R&B,Tove Lo,Cool Girl,71,199
Hip-Hop,B.o.B,HeadBand (feat. 2 Chainz),71,220
Rock,Steely Dan,Do It Again,71,356
Hip-Hop,Russ,The Flute Song,71,147
Hip-Hop,Joey Trap,I Got Top in Bikini Bottom (feat. Kg Smokey),71,88
Soul,Jorja Smith,The One - Radio Edit,71,165
Pop,Kehlani,Too Deep,71,167
Pop,The Offspring,Why Don't You Get A Job,71,172
Rock,Bring Me The Horizon,heavy metal (feat. Rahzel),71,240
Pop,Alfredo Olivas,El Día De Los Muertos,71,203
Rock,The Killers,Somebody Told Me,71,197
Pop,Future,Mask Off - Remix,71,257
Pop,Zak Abel,You Come First (feat. Saweetie),71,191
Rock,Lee Brice,I Don't Dance,71,221
Hip-Hop,Snoop Dogg,Who Am I (What's My Name)?,71,246
Rock,Elton John,Bennie And The Jets - Remastered 2014,71,322
Pop,Chris Brown,Look At Me Now,71,223
Rap,Ski Mask The Slump God,Cat Piss (feat. Lil Yachty),71,167
Rap,Kevin Gates,2 Phones,71,240
Country,Filmore,Love That About You,71,157
Pop,Florence + The Machine,Hunger,71,214
Indie,The Strokes,Reptilia,71,219
Dance,Lana Del Rey,Lust For Life (with The Weeknd),71,264
Rap,Lupe Fiasco,Battle Scars,71,250
Rap,fun.,We Are Young (feat. Janelle Monáe),71,250
Rock,Bronski Beat,Smalltown Boy,71,302
Hip-Hop,Lil Xan,Watch Me Fall,71,167
Rap,Gunna,Idk Why,71,199
Country,Jon Pardi,Dirt On My Boots,71,201
Rock,Crazy Town,Butterfly,71,216
Rap,Lil Baby,Crush A Lot,71,159
Indie,Catfish and the Bottlemen,Fluctuate,71,192
Country,Chris Young,I'm Comin' Over,71,197
Pop,Prince Royce,Darte un Beso,71,206
Rock,Bunbury,Aunque no sea conmigo,71,212
Country,Luke Bryan,Most People Are Good,71,221
Dance,Lady Gaga,Before I Cry,71,258
Rap,Ty Dolla $ign,Love U Better (feat. Lil Wayne & The-Dream),71,181
Pop,Jason Derulo,It Girl,71,192
Rock,Bob Seger,Night Moves,71,324
Pop,Alannah Myles,Black Velvet,71,287
Indie,Carly Rae Jepsen,Now That I Found You,71,200
Pop,T-Pain,Bartender,71,238
Pop,2Pac,I Get Around,71,259
Children’s Music,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",71,207
Folk,Sinéad O'Connor,Nothing Compares 2 U,71,280
Pop,Drake,Lust For Life,71,176
Pop,Camila,Te Confieso,71,193
Rap,Future,Faceshot,71,175
Reggaeton,Bad Bunny,Me Mata,71,412
Folk,The J. Geils Band,Centerfold,71,216
Indie,Cage The Elephant,Cigarette Daydreams,71,208
Rock,Rascal Flatts,Life is a Highway,71,276
Pop,Chamillionaire,Ridin',71,302
Dance,benny blanco,Better To Lie (with Jesse & Swae Lee),71,176
Pop,Kiana Ledé,EX,71,222
Pop,Twenty One Pilots,Polarize,71,226
Pop,Katy Perry,Part Of Me,71,216
Dance,Anne-Marie,Ciao Adios,71,200
Soul,Adele,All I Ask,71,271
Rap,KYLE,Hey Julie! (feat. Lil Yachty),71,156
Rap,Young Money,Trophies,71,188
Pop,James Blunt,Goodbye My Lover,71,258
Rap,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),71,204
Pop,Kid Cudi,Pursuit Of Happiness (Nightmare),71,295
Rock,Panic! At The Disco,One Of The Drunks,71,198
Pop,Ed Sheeran,All of the Stars - Soundtrack Version,71,234
Rap,Gunna,On A Mountain,71,175
Rap,Lil Baby,Global,71,169
Rock,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),71,301
Rock,Alice In Chains,Man in the Box,71,284
Pop,BTS,Airplane pt.2,71,218
Hip-Hop,Eazy-E,Real Muthaphuckkin' G's,71,332
Rock,La Mosca Tse-Tse,Para No Verte Más,71,191
Rap,Nicki Minaj,Super Bass,71,200
Reggae,Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975",71,427
Children’s Music,A Tribe Called Quest,Can I Kick It?,71,251
Country,Teddy Robb,Lead Me On,71,189
Pop,Drake,Doing It Wrong,71,265
Pop,Taio Cruz,Dynamite,71,203
Pop,Jennifer Lopez,El Anillo,71,176
Pop,Hollow Coves,Coastline,71,233
Pop,Bright Eyes,First Day Of My Life,71,188
Pop,Dr. Dre,The Next Episode,71,161
Rap,NF,Remember This,71,240
Folk,Dusty Springfield,Son Of A Preacher Man,71,148
Pop,Bon Iver,Skinny Love,71,238
Rock,Glass Animals,Gooey,71,289
Pop,PRETTYMUCH,Would You Mind,71,179
Pop,James TW,Suitcase,71,214
Rap,Moneybagg Yo,Say Na (feat. J. Cole),71,160
Rap,Shoreline Mafia,Whuss The Deal,71,195
Hip-Hop,Duki,LeBron,71,213
Rock,Muse,Madness,71,281
Indie,Gregory Alan Isakov,Chemicals,71,199
Pop,Lenny Kravitz,Fly Away,71,221
Indie,Michael Schulte,You Said You'd Grow Old With Me,71,224
Pop,WINNER,MILLIONS,71,208
Dance,Kehlani,Gangsta,71,177
Rock,Queen,Love Of My Life - Remastered 2011,71,217
Hip-Hop,Vanilla Ice,Ice Ice Baby,71,254
Rock,half•alive,still feel.,71,247
Pop,Ed Sheeran,Bibia Be Ye Ye,71,176
Pop,Alanis Morissette,Ironic - 2015 Remaster,71,230
Folk,The Cars,Drive,71,234
Hip-Hop,Beret,Ojalá,71,220
Children’s Music,Summer Walker,CPR,71,203
Hip-Hop,ChocQuibTown,Pa Olvidarte,71,166
Pop,Cristian Castro,Por Amarte Así,71,272
Rock,Des Rocs,Let Me Live / Let Me Die,71,207
Reggae,MAGIC!,Rude (Acoustic),71,223
Dance,Gwen Stefani,Hollaback Girl,71,199
Pop,G-Eazy,Some Kind Of Drug,71,222
Children’s Music,Avenged Sevenfold,Nightmare,71,374
Indie,Clairo,4EVER,71,159
Rock,The Rolling Stones,Wild Horses - Remastered,71,341
Rap,Lil Yachty,NBAYOUNGBOAT,71,139
Reggae,Inner Circle,Sweat (A La La La La Long),71,227
Pop,The Outfield,Your Love,71,221
Dance,Beyoncé,Partition,71,319
Hip-Hop,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),71,226
Indie,alt-J,Breezeblocks,71,227
Pop,BTS,Anpanman,71,232
Dance,Calvin Harris,Rollin,71,272
Pop,Mike Perry,Hands,71,167
Dance,Don Diablo,Anthem (We Love House Music),71,157
Hip-Hop,Pouya,1000 Rounds,71,163
Rock,Dustin Lynch,I'd Be Jealous Too,71,185
Rock,Lynyrd Skynyrd,Free Bird,71,547
Pop,TOMORROW X TOGETHER,Blue Orangeade,71,185
Indie,Lost Kings,Stuck,71,192
Pop,Sigrid,Strangers,71,233
Dance,ZAYN,Common,71,232
Pop,Zedd,Beautiful Now,71,218
Rock,Vance Joy,Mess Is Mine,71,223
R&B,Christina Aguilera,Dirrty (feat. Redman),71,298
Rap,Craig David,7 Days,71,235
Rock,The Killers,The Man,71,250
Hip-Hop,Usher,I Don't Mind (feat. Juicy J),71,251
Rock,Andy Grammer,Fresh Eyes,71,198
Country,Luke Combs,Must've Never Met You,71,198
Indie,Elina,Wild Enough,71,186
Pop,VAX,Crime,71,153
Hip-Hop,Cypress Hill,Insane in the Brain,71,208
Pop,The Beach Boys,Good Vibrations - Remastered,71,219
Pop,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",71,255
Rap,Offset,Underrated,71,149
Indie,Bea Miller,like that,71,185
Country,Devin Dawson,All On Me,71,224
Rap,BROCKHAMPTON,SWEET,71,274
Country,Kacey Musgraves,Space Cowboy,71,216
Rock,Thirty Seconds To Mars,The Kill,71,231
Rock,Gavin DeGraw,I Don't Want to Be - Stripped Version,71,244
R&B,Brian McKnight,Back At One,71,263
Rap,Kendrick Lamar,A.D.H.D,71,215
Pop,Astrid S,Think Before I Talk,71,184
Rap,Yung Gravy,Rotisserie,71,123
Pop,Vic Mensa,Reverse (Ft. G-Eazy),71,211
Pop,blink-182,Adam's Song,71,249
Hip-Hop,AJ x Deno,London,71,228
Hip-Hop,Jacquees,B.E.D.,71,236
Pop,Cutting Crew,(I Just) Died In Your Arms,71,278
Children’s Music,Linkin Park,CASTLE OF GLASS,71,205
Pop,Jason Mraz,Have It All,71,226
Pop,Sigala,Somebody,71,238
Rock,Ryan Hurd,To a T,71,178
Rap,Kap G,Marvelous Day (feat. Lil Uzi Vert & Gunna),71,223
Rock,Soda Stereo,Persiana Americana - Remasterizado 2007,71,292
Hip-Hop,Usher,U Got It Bad,71,247
Indie,Mac DeMarco,Chamber Of Reflection,71,231
Dance,King Princess,Pussy Is God,71,205
Dance,Boyzone,When You Say Nothing At All,71,257
Rap,XXXTENTACION,King,71,112
Pop,One Direction,Kiss You,71,182
Folk,Supertramp,Breakfast In America - Remastered,71,159
Children’s Music,Alice In Chains,Would?,71,206
Pop,ATEEZ,Say My Name,71,222
Folk,Seals and Crofts,Summer Breeze,71,203
Children’s Music,Pearl Jam,Last Kiss,71,195
Indie,Empire of the Sun,Walking On A Dream,71,198
Rock,Paul Simon,Me and Julio Down by the Schoolyard,71,164
Dance,Taylor Swift,Getaway Car,71,233
Dance,King Princess,Talia,71,207
Pop,Lady Gaga,Hair Body Face,71,202
Rock,Panic! At The Disco,(Fuck A) Silver Lining,71,168
Pop,Marc Anthony,Flor Pálida,71,280
Rap,fun.,Some Nights,71,277
Soul,Sam Cooke,Bring It On Home to Me,71,162
Children’s Music,Limp Bizkit,Break Stuff,71,166
Children’s Music,The Revivalists,Wish I Knew You,71,274
Pop,BTS,I Need U,71,210
Rap,Childish Gambino,Sober,71,252
Hip-Hop,Kevin Gates,Really Really,71,232
Rock,Annie Lennox,Walking on Broken Glass,71,253
Pop,Kygo,Stranger Things (feat. OneRepublic),71,221
Pop,Tory Lanez,Pa Mi (with Ozuna),71,216
Pop,BTS,Answer : Love Myself,71,251
Hip-Hop,2 Chainz,Money In The Way,71,161
Rock,La Unión,Lobo-Hombre En Paris,71,233
Soul,Al Green,Tired of Being Alone,71,172
Dance,Noah Cyrus,Make Me (Cry),71,242
Dance,Martin Solveig,All Stars,71,170
Dance,Alec Benjamin,Outrunning Karma,71,188
Pop,J Balvin,Brillo,71,159
Pop,Sia,Helium,71,252
Hip-Hop,Chief Keef,Love Sosa,71,246
Soul,Otis Redding,Stand by Me,71,172
Hip-Hop,Yandel,Te Amare,71,241
Rap,J. Cole,Album of the Year - Freestyle,71,138
Pop,Donna Lewis,I Love You Always Forever,71,239
Hip-Hop,2 Chainz,"2 Dollar Bill (feat. Lil Wayne, E-40)",71,240
Dance,Gryffin,Feel Good (feat. Daya),71,248
Rap,Drake,November 18th,71,188
Pop,Katy Perry,California Gurls,71,234
Pop,Alfredo Olivas,El Malo De Culiacán,71,215
Pop,Virlan Garcia,Y Cambió Mi Suerte,71,185
Rap,J. Cole,Immortal,71,201
R&B,Olivia O'Brien,Fuck Feelings,70,180
Hip-Hop,Daddy Yankee,Llamado de Emergencia,70,239
R&B,Frank Ocean,White Ferrari,70,248
R&B,Mario Winans,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,70,257
Dance,Spice Girls,Stop,70,204
Pop,Kanye West,All Falls Down,70,223
R&B,Rex Orange County,Happiness,70,279
R&B,Berhana,Grey Luh,70,261
Pop,One Direction,What Makes You Beautiful,70,198
R&B,Jorja Smith,I Am,70,208
Pop,Ariana Grande,borderline (feat. Missy Elliott),70,177
Dance,Enrique Iglesias,MOVE TO MIAMI,70,169
Dance,DNCE,Kissing Strangers,70,202
R&B,Beyoncé,If I Were a Boy,70,249
Hip-Hop,Tony Dize,Quizas - Remix,70,240
R&B,Solange,Binz,70,111
R&B,Solange,My Skin My Logo,70,175
Pop,Luis Fonsi,Despacito,70,228
Pop,Sech,Solita,70,219
R&B,Xavier Omär,Blind Man,70,242
Hip-Hop,Kid Cudi,Erase Me - Main,70,192
Pop,Calvin Harris,I Need Your Love (feat. Ellie Goulding),70,234
Pop,Mac Miller,Cinderella (feat. Ty Dolla $ign),70,480
Rock,The Rolling Stones,Brown Sugar - Remastered,70,228
Hip-Hop,Kendrick Lamar,m.A.A.d city,70,350
Pop,Lil Wayne,Can't Be Broken,70,193
Pop,Joji,Demons,70,176
Dance,Avicii,Addicted To You,70,148
R&B,Daniel Caesar,Blessed,70,241
R&B,Kehlani,Butterfly,70,163
R&B,Rex Orange County,Untitled,70,135
Dance,Daya,Safe,70,200
R&B,Sabrina Claudio,Belong to You (feat. 6LACK),70,185
R&B,Lucky Daye,Roll Some Mo,70,292
R&B,Ella Mai,Gut Feeling (feat. H.E.R.),70,236
R&B,Jakob Ogawa,Let It Pass,70,126
R&B,Ella Mai,Everything (feat. John Legend),70,181
Country,Johnny Cash,Ring of Fire,70,158
Dance,Rudimental,Sun Comes Up (feat. James Arthur),70,232
Pop,Absofacto,Dissolve,70,224
Reggaeton,Wisin & Yandel,Guaya,70,223
Pop,Coldplay,Up&Up,70,405
Rock,Three Days Grace,Never Too Late,70,209
Pop,Sam Hunt,Take Your Time,70,243
Dance,James Arthur,You Deserve Better,70,207
Pop,Halsey,Control,70,214
Dance,Katy Perry,Bon appétit,70,227
Rock,X Ambassadors,American Oxygen,70,305
Pop,One Direction,18,70,248
Pop,Halsey,Castle,70,277
Pop,Michael Jackson,Thriller,70,358
Reggaeton,Feid,Sígueme - Remix,70,202
Reggaeton,Wisin & Yandel,Algo Me Gusta De Ti,70,274
Pop,BTS,Dope,70,240
Reggaeton,Dalex,Pa Mí,70,210
Pop,Austin Mahone,All I Ever Need,70,213
Pop,BTS,So What,70,281
Pop,Kacey Musgraves,"Oh, What A World",70,241
Pop,Lost Kings,Anti-Everything,70,183
Dance,The Vamps,Middle Of The Night,70,174
Dance,The Vamps,Just My Type,70,211
Rock,Thirty Seconds To Mars,Walk On Water,70,185
Pop,Ariana Grande,blazed (feat. Pharrell Williams),70,196
Alternative,Rammstein,WAS ICH LIEBE,70,269
Pop,R.E.M.,Shiny Happy People,70,225
Pop,Melanie Martinez,Dollhouse,70,231
Pop,Melanie Martinez,Mad Hatter,70,201
Rock,Imagine Dragons,Only,70,180
Rock,A R I Z O N A,Freaking Out,70,199
Dance,Sister Sledge,We Are Family,70,216
Pop,Metro Station,Shake It,70,179
Folk,Joni Mitchell,Big Yellow Taxi,70,134
R&B,H.E.R.,Every Kind Of Way,70,160
R&B,H.E.R.,Losing,70,225
R&B,Solange,Time (is),70,219
Dance,Cheat Codes,Let Me Hold You (Turn Me On),70,162
Pop,Kodak Black,Patty Cake,70,198
Rock,Roxette,The Look,70,237
Pop,Janelle Monáe,Make Me Feel,70,194
Indie,Whethan,High (& Dua Lipa),70,196
Rap,Takeoff,She Gon Wink,70,216
Rap,21 Savage,Numb,70,271
Rap,Drake,Talk Up (feat. Jay-Z),70,223
Rock,Panic! At The Disco,House Of Memories,70,208
Rock,Greta Van Fleet,When The Curtain Falls,70,222
Rap,Future,Unicorn Purp (feat. Young Thug & Gunna),70,246
Rap,Lil Peep,Problems,70,209
Rap,YG,My Nigga,70,235
Rap,Migos,Get Right Witcha,70,257
Indie,Silent Sanctuary,Pasensya Ka Na,70,241
Rock,The Beatles,I Saw Her Standing There - Remastered 2009,70,173
Rap,Juice WRLD,Syphilis,70,131
Rap,Juice WRLD,ON GOD (feat. Young Thug),70,250
Rap,Juice WRLD,Desire,70,189
Pop,Ariana Grande,Thinking Bout You,70,200
Pop,Cavetown,This Is Home,70,226
Rap,Drake,Survival,70,136
Rap,Drake,Sandra’s Rose,70,216
Pop,YG,SLAY (feat. Quavo),70,284
Rap,Tinie Tempah,Girls Like (feat. Zara Larsson),70,196
Rap,Vince Staples,Norf Norf,70,183
Rap,Nelly,Country Grammar (Hot Shit),70,287
Rap,Future,Promise U That,70,205
Rap,Russ,Me You,70,164
Rap,Ski Mask The Slump God,COOLEST MONKEY IN THE JUNGLE,70,152
Rap,Ty Dolla $ign,Clout (feat. 21 Savage),70,200
Rap,XXXTENTACION,Touch Eem Body,70,187
Rap,Trippie Redd,Dark Knight Dummo,70,256
Rap,JID,NEVER,70,241
Rock,Aerosmith,Dude (Looks Like A Lady),70,265
Rap,Big Sean,Moves,70,142
Rap,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),70,126
Rap,Bryson Tiller,Run Me Dry,70,169
Indie,Sam Fender,Play God,70,226
Rock,The Goo Goo Dolls,Slide,70,212
Rock,The Head and the Heart,Rivers and Roads,70,284
Pop,Julia Michaels,Into You,70,192
Pop,Gryffin,Nobody Compares To You (feat. Katie Pearlman),70,231
Pop,3 Doors Down,When I'm Gone,70,260
Hip-Hop,Logic,Flexicution,70,218
Pop,Roxette,"It Must Have Been Love - From the ""Pretty Woman"" Soundtrack",70,258
Alternative,Rammstein,SEX,70,236
Pop,Daddy Yankee,Tu Príncipe,70,205
Pop,Tate McRae,One Day,70,202
Folk,Hozier,Work Song,70,229
Pop,Aitana,TELÉFONO - Remix,70,163
Pop,Kanye West,FML,70,236
Pop,5 Seconds of Summer,Ghost Of You,70,197
Dance,Tears For Fears,Shout,70,393
Hip-Hop,Mac Miller,Jet Fuel,70,345
Pop,John Mayer,In the Blood,70,243
Rock,Twenty One Pilots,Leave The City,70,280
Pop,Bhad Bhabie,Geek'd (feat. Lil Baby),70,134
Pop,Felipe Peláez,Vivo Pensando En Ti (feat. Maluma),70,232
Hip-Hop,Logic,Midnight,70,241
Children’s Music,Mon Laferte,Mi Buen Amor,70,227
Rock,Foo Fighters,My Hero,70,260
Pop,Meghan Trainor,Better When I'm Dancin',70,176
Soul,Toni Braxton,Un-Break My Heart,70,270
Pop,Flume,Never Be Like You (feat. Kai),70,234
Dance,Avicii,You Make Me,70,233
Pop,George Ezra,Pretty Shining People,70,212
Dance,Dimitri Vegas & Like Mike,Complicated (feat. Kiiara) (feat. Kiiara),70,184
Pop,Birdy,Let It All Go,70,280
Rock,Tame Impala,Elephant,70,211
Pop,Cavetown,Boys Will Be Bugs,70,329
Pop,Bridgit Mendler,Ready or Not,70,200
Pop,Lil Wayne,Dedicate,70,189
Rock,Fleetwood Mac,Little Lies - 2017 Remaster,70,221
Soul,Jorja Smith,Don't Watch Me Cry,70,190
Pop,Yo Trane,Alone,70,169
Pop,Chelsea Cutler,The Reason,70,184
Rock,Three Days Grace,Riot,70,207
Rock,The Police,Every Breath You Take,70,251
Folk,Dermot Kennedy,A closeness,70,251
Children’s Music,Nickelback,Burn It To The Ground,70,212
Rock,Bring Me The Horizon,wonderful life (feat. Dani Filth),70,274
Pop,NCT 127,Simon Says,70,199
Rock,Alice Cooper,Poison,70,270
Pop,Conan Gray,Generation Why,70,219
Pop,Zendaya,Replay,70,209
Reggae,Sublime,What I Got,70,170
Pop,Jess Glynne,Thursday (feat. H.E.R.),70,216
Hip-Hop,Drake,Forever,70,357
Rap,Trippie Redd,I Tried Loving,70,193
Pop,Bebe Rexha,Bad Bitch (feat. Ty Dolla $ign),70,197
Pop,Tyler Rich,The Difference,70,188
Rap,Drake,From Time,70,322
Dance,JVG,Ikuinen vappu,70,189
Pop,Coldplay,Everglow,70,282
Rock,George Harrison,Got My Mind Set On You - Remastered 2004,70,234
Reggae,Natiruts,Quero Ser Feliz Também - Ao Vivo,70,214
